"Date"	"Gas"	"Transport"	"Electricity"
2016-05-09	113.943781	124.187898851842	73.5441282458493
2016-05-10	112.636538	124.187898851842	70.095007383012
2016-05-11	113.00061	124.187898851842	70.2414525581341
2016-05-12	113.152273	124.187898851842	70.7528565503555
2016-05-13	141.729667	124.187898851842	75.0291976822624
2016-05-14	126.147816	124.187898851842	67.133684477902
2016-05-15	116.916193	124.187898851842	64.8535905397241
2016-05-16	124.971082	124.187898851842	72.9593360593078
2016-05-17	124.314166	124.187898851842	75.7515652490491
2016-05-18	124.757136	124.187898851842	77.2211532253919
2016-05-19	137.965115	124.187898851842	75.5968586219566
2016-05-20	117.27067	124.187898851842	71.5514556936177
2016-05-21	95.465567	124.187898851842	65.9918434864816
2016-05-22	98.499543	124.187898851842	64.5017822059882
2016-05-23	111.330115	124.187898851842	72.2007799999015
2016-05-24	115.84724	124.187898851842	73.491578935188
2016-05-25	123.701387	124.187898851842	72.1650720941189
2016-05-26	132.713597	124.187898851842	71.9114574962477
2016-05-27	138.49161	124.187898851842	74.264013908948
2016-05-28	108.662125	124.187898851842	67.0494181641395
2016-05-29	102.661666	124.187898851842	67.5328490830206
2016-05-30	100.217316	124.187898851842	77.2191740195708
2016-05-31	91.188568	124.187898851842	80.7706800737299
2016-06-01	90.133905	135.013739668503	77.9453226079799
