GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000050,2015,Count,GWh,All,Transport,2645.944
S12000050,2015,Count,GWh,Electricity,Domestic,577.01
S12000050,2015,Count,GWh,Electricity,Industrial & Commercial,823.019
S12000050,2015,Count,GWh,Electricity,All,1400.028
S12000050,2015,Count,GWh,Gas,Commercial,486.917
S12000050,2015,Count,GWh,Gas,Domestic,1937.846
S12000050,2015,Count,GWh,Gas,Industrial,568.457
S12000050,2015,Count,GWh,Gas,All,2993.219
S12000050,2015,Count,GWh,Manufactured Fuels,Domestic,8.797
S12000050,2015,Count,GWh,Manufactured Fuels,Industrial,29.318
S12000050,2015,Count,GWh,Manufactured Fuels,All,38.115
S12000050,2015,Count,GWh,Petroleum Products,Agriculture,26.277
S12000050,2015,Count,GWh,Petroleum Products,Commercial,3.003
S12000050,2015,Count,GWh,Petroleum Products,Domestic,32.572
S12000050,2015,Count,GWh,Petroleum Products,Industrial,270.287
S12000050,2015,Count,GWh,Petroleum Products,Public Sector,0.268
S12000050,2015,Count,GWh,Petroleum Products,Rail,30.041
S12000050,2015,Count,GWh,Petroleum Products,Road Transport,2549.455
S12000050,2015,Count,GWh,Petroleum Products,All,2911.902
S12000050,2016,Count,GWh,All,All,7243.887
S12000050,2016,Count,GWh,Bioenergy & Wastes,Domestic,65.98
S12000050,2016,Count,GWh,Bioenergy & Wastes,Road Transport,66.405
S12000050,2016,Count,GWh,Bioenergy & Wastes,All,133.743
S12000050,2016,Count,GWh,Bioenergy & Wastes,Commercial,0.639
S12000050,2016,Count,GWh,Bioenergy & Wastes,Industrial,0.719
S12000050,2016,Count,GWh,Coal,Agriculture,0
S12000050,2016,Count,GWh,Coal,Commercial,0.026
S12000050,2016,Count,GWh,Coal,Domestic,10.325
S12000050,2016,Count,GWh,Coal,Industrial,1.322
S12000050,2016,Count,GWh,Coal,Public Sector,0.053
S12000050,2016,Count,GWh,Coal,Rail,0
S12000050,2016,Count,GWh,Coal,All,11.726
S12000050,2016,Count,GWh,All,Domestic,2632.25
S12000050,2016,Count,GWh,All,Industrial & Commercial,1968.746
S12000050,2016,Count,GWh,All,Transport,2642.891
S12000050,2016,Count,GWh,Electricity,Domestic,548.892
S12000050,2016,Count,GWh,Electricity,Industrial & Commercial,788.254
S12000050,2016,Count,GWh,Electricity,All,1337.146
S12000050,2016,Count,GWh,Gas,Commercial,424.704
S12000050,2016,Count,GWh,Gas,Domestic,1965.576
S12000050,2016,Count,GWh,Gas,Industrial,446.527
S12000050,2016,Count,GWh,Gas,All,2836.808
S12000050,2016,Count,GWh,Manufactured Fuels,Domestic,8.649
S12000050,2016,Count,GWh,Manufactured Fuels,Industrial,11.323
S12000050,2016,Count,GWh,Manufactured Fuels,All,19.973
S12000050,2016,Count,GWh,Petroleum Products,Agriculture,27.78
S12000050,2016,Count,GWh,Petroleum Products,Commercial,2.399
S12000050,2016,Count,GWh,Petroleum Products,Domestic,32.828
S12000050,2016,Count,GWh,Petroleum Products,Industrial,264.73
S12000050,2016,Count,GWh,Petroleum Products,Public Sector,0.27
S12000050,2016,Count,GWh,Petroleum Products,Rail,29.365
S12000050,2016,Count,GWh,Petroleum Products,Road Transport,2547.121
S12000050,2016,Count,GWh,Petroleum Products,All,2904.492
S12000050,2017,Count,GWh,All,All,7447.953
S12000050,2017,Count,GWh,Bioenergy & Wastes,Domestic,65.636
S12000050,2017,Count,GWh,Bioenergy & Wastes,Road Transport,68.294
S12000050,2017,Count,GWh,Bioenergy & Wastes,All,135.883
S12000050,2017,Count,GWh,Bioenergy & Wastes,Commercial,0.946
S12000050,2017,Count,GWh,Bioenergy & Wastes,Industrial,1.005
S12000050,2017,Count,GWh,Coal,Agriculture,0
S12000050,2017,Count,GWh,Coal,Commercial,0.037
S12000050,2017,Count,GWh,Coal,Domestic,10.079
S12000050,2017,Count,GWh,Coal,Industrial,0.975
S12000050,2017,Count,GWh,Coal,Public Sector,0.083
S12000050,2017,Count,GWh,Coal,Rail,0
S12000050,2017,Count,GWh,Coal,All,11.175
S12000050,2017,Count,GWh,All,Domestic,2666.245
S12000050,2017,Count,GWh,All,Industrial & Commercial,2023.243
S12000050,2017,Count,GWh,All,Transport,2758.464
S12000050,2017,Count,GWh,Electricity,Domestic,539.836
S12000050,2017,Count,GWh,Electricity,Industrial & Commercial,797.033
S12000050,2017,Count,GWh,Electricity,All,1336.869
S12000050,2017,Count,GWh,Gas,Commercial,434.527
S12000050,2017,Count,GWh,Gas,Domestic,2009.62
S12000050,2017,Count,GWh,Gas,Industrial,466.727
S12000050,2017,Count,GWh,Gas,All,2910.874
S12000050,2017,Count,GWh,Manufactured Fuels,Domestic,9.427
S12000050,2017,Count,GWh,Manufactured Fuels,Industrial,15.023
S12000050,2017,Count,GWh,Manufactured Fuels,All,24.45
S12000050,2017,Count,GWh,Petroleum Products,Agriculture,27.514
S12000050,2017,Count,GWh,Petroleum Products,Commercial,2.654
S12000050,2017,Count,GWh,Petroleum Products,Domestic,31.646
S12000050,2017,Count,GWh,Petroleum Products,Industrial,276.411
S12000050,2017,Count,GWh,Petroleum Products,Public Sector,0.308
S12000050,2017,Count,GWh,Petroleum Products,Rail,28.98
S12000050,2017,Count,GWh,Petroleum Products,Road Transport,2661.191
S12000050,2017,Count,GWh,Petroleum Products,All,3028.703
S12000050,2018,Count,GWh,All,All,7763.993
S12000050,2018,Count,GWh,Bioenergy & Wastes,Domestic,71.627
S12000050,2018,Count,GWh,Bioenergy & Wastes,Road Transport,103.627
S12000050,2018,Count,GWh,Bioenergy & Wastes,All,177.872
S12000050,2018,Count,GWh,Bioenergy & Wastes,Commercial,1.181
S12000050,2018,Count,GWh,Bioenergy & Wastes,Industrial,1.437
S12000050,2018,Count,GWh,Coal,Agriculture,0
S12000050,2018,Count,GWh,Coal,Commercial,0.037
S12000050,2018,Count,GWh,Coal,Domestic,9.752
S12000050,2018,Count,GWh,Coal,Industrial,0.794
S12000050,2018,Count,GWh,Coal,Public Sector,0.091
S12000050,2018,Count,GWh,Coal,Rail,0
S12000050,2018,Count,GWh,Coal,All,10.675
S12000050,2018,Count,GWh,All,Domestic,2634.087
S12000050,2018,Count,GWh,All,Industrial & Commercial,2099.108
S12000050,2018,Count,GWh,All,Transport,3030.797
S12000050,2018,Count,GWh,Electricity,Domestic,519.722
S12000050,2018,Count,GWh,Electricity,Industrial & Commercial,793.863
S12000050,2018,Count,GWh,Electricity,All,1313.585
S12000050,2018,Count,GWh,Gas,Commercial,473.395
S12000050,2018,Count,GWh,Gas,Domestic,1990.426
S12000050,2018,Count,GWh,Gas,Industrial,486.847
S12000050,2018,Count,GWh,Gas,All,2950.668
S12000050,2018,Count,GWh,Manufactured Fuels,Domestic,9.642
S12000050,2018,Count,GWh,Manufactured Fuels,Industrial,14.87
S12000050,2018,Count,GWh,Manufactured Fuels,All,24.512
S12000050,2018,Count,GWh,Petroleum Products,Agriculture,27.404
S12000050,2018,Count,GWh,Petroleum Products,Commercial,2.878
S12000050,2018,Count,GWh,Petroleum Products,Domestic,32.919
S12000050,2018,Count,GWh,Petroleum Products,Industrial,295.97
S12000050,2018,Count,GWh,Petroleum Products,Public Sector,0.341
S12000050,2018,Count,GWh,Petroleum Products,Rail,27.371
S12000050,2018,Count,GWh,Petroleum Products,Road Transport,2899.8
S12000050,2018,Count,GWh,Petroleum Products,All,3286.681
S12000050,2019,Count,GWh,All,All,7580.692
S12000050,2019,Count,GWh,Bioenergy & Wastes,Domestic,73.924
S12000050,2019,Count,GWh,Bioenergy & Wastes,Road Transport,132.137
S12000050,2019,Count,GWh,Bioenergy & Wastes,All,208.845
S12000050,2019,Count,GWh,Bioenergy & Wastes,Commercial,1.25
S12000050,2019,Count,GWh,Bioenergy & Wastes,Industrial,1.533
S12000050,2019,Count,GWh,Coal,Agriculture,0
S12000050,2019,Count,GWh,Coal,Commercial,0.038
S12000050,2019,Count,GWh,Coal,Domestic,9.264
S12000050,2019,Count,GWh,Coal,Industrial,0.697
S12000050,2019,Count,GWh,Coal,Public Sector,0.077
S12000050,2019,Count,GWh,Coal,Rail,0
S12000050,2019,Count,GWh,Coal,All,10.077
S12000050,2019,Count,GWh,All,Domestic,2663.684
S12000050,2019,Count,GWh,All,Industrial & Commercial,1966.638
S12000050,2019,Count,GWh,All,Transport,2950.371
S12000050,2019,Count,GWh,Electricity,Domestic,515.528
S12000050,2019,Count,GWh,Electricity,Industrial & Commercial,779.805
S12000050,2019,Count,GWh,Electricity,All,1295.333
S12000050,2019,Count,GWh,Gas,Commercial,425.303
S12000050,2019,Count,GWh,Gas,Domestic,2022.225
S12000050,2019,Count,GWh,Gas,Industrial,435.347
S12000050,2019,Count,GWh,Gas,All,2882.874
S12000050,2019,Count,GWh,Manufactured Fuels,Domestic,9.503
S12000050,2019,Count,GWh,Manufactured Fuels,Industrial,15.177
S12000050,2019,Count,GWh,Manufactured Fuels,All,24.68
S12000050,2019,Count,GWh,Petroleum Products,Agriculture,27.524
S12000050,2019,Count,GWh,Petroleum Products,Commercial,2.709
S12000050,2019,Count,GWh,Petroleum Products,Domestic,33.24
S12000050,2019,Count,GWh,Petroleum Products,Industrial,276.874
S12000050,2019,Count,GWh,Petroleum Products,Public Sector,0.305
S12000050,2019,Count,GWh,Petroleum Products,Rail,26.927
S12000050,2019,Count,GWh,Petroleum Products,Road Transport,2791.306
S12000050,2019,Count,GWh,Petroleum Products,All,3158.884
S92000003,2005,Count,GWh,All,All,173091.152
S92000003,2005,Count,GWh,Bioenergy & Wastes,Domestic,549.252
S92000003,2005,Count,GWh,Bioenergy & Wastes,Road Transport,64.101
S92000003,2005,Count,GWh,Bioenergy & Wastes,All,1823.802
S92000003,2005,Count,GWh,Bioenergy & Wastes,Commercial,243.131
S92000003,2005,Count,GWh,Bioenergy & Wastes,Industrial,967.318
S92000003,2005,Count,GWh,Coal,Agriculture,9.164
S92000003,2005,Count,GWh,Coal,Commercial,7.424
S92000003,2005,Count,GWh,Coal,Domestic,606.649
S92000003,2005,Count,GWh,Coal,Industrial,1409.679
S92000003,2005,Count,GWh,Coal,Public Sector,125.705
S92000003,2005,Count,GWh,Coal,Rail,1.134
S92000003,2005,Count,GWh,Coal,All,2159.755
S92000003,2005,Count,GWh,All,Domestic,53499.695
S92000003,2005,Count,GWh,All,Industrial & Commercial,82177.681
S92000003,2005,Count,GWh,All,Transport,37413.775
S92000003,2005,Count,GWh,Electricity,Domestic,12391.567
S92000003,2005,Count,GWh,Electricity,Industrial & Commercial,17113.917
S92000003,2005,Count,GWh,Electricity,All,29505.484
S92000003,2005,Count,GWh,Gas,Commercial,12434.727
S92000003,2005,Count,GWh,Gas,Domestic,35329.416
S92000003,2005,Count,GWh,Gas,Industrial,13178.952
S92000003,2005,Count,GWh,Gas,All,60943.096
S92000003,2005,Count,GWh,Manufactured Fuels,Domestic,418.889
S92000003,2005,Count,GWh,Manufactured Fuels,Industrial,891.631
S92000003,2005,Count,GWh,Manufactured Fuels,All,1310.52
S92000003,2005,Count,GWh,Petroleum Products,Agriculture,2900.121
S92000003,2005,Count,GWh,Petroleum Products,Commercial,170.528
S92000003,2005,Count,GWh,Petroleum Products,Domestic,4203.922
S92000003,2005,Count,GWh,Petroleum Products,Industrial,32369.369
S92000003,2005,Count,GWh,Petroleum Products,Public Sector,356.016
S92000003,2005,Count,GWh,Petroleum Products,Rail,598.673
S92000003,2005,Count,GWh,Petroleum Products,Road Transport,36749.867
S92000003,2005,Count,GWh,Petroleum Products,All,77348.495
S92000003,2006,Count,GWh,All,All,167724.111
S92000003,2006,Count,GWh,Bioenergy & Wastes,Domestic,573.671
S92000003,2006,Count,GWh,Bioenergy & Wastes,Road Transport,179.066
S92000003,2006,Count,GWh,Bioenergy & Wastes,All,1901.848
S92000003,2006,Count,GWh,Bioenergy & Wastes,Commercial,230.811
S92000003,2006,Count,GWh,Bioenergy & Wastes,Industrial,918.301
S92000003,2006,Count,GWh,Coal,Agriculture,5.1
S92000003,2006,Count,GWh,Coal,Commercial,10.362
S92000003,2006,Count,GWh,Coal,Domestic,546.587
S92000003,2006,Count,GWh,Coal,Industrial,1699.988
S92000003,2006,Count,GWh,Coal,Public Sector,112.911
S92000003,2006,Count,GWh,Coal,Rail,5.328
S92000003,2006,Count,GWh,Coal,All,2380.276
S92000003,2006,Count,GWh,All,Domestic,52464.272
S92000003,2006,Count,GWh,All,Industrial & Commercial,76812.891
S92000003,2006,Count,GWh,All,Transport,38446.948
S92000003,2006,Count,GWh,Electricity,Domestic,12116.622
S92000003,2006,Count,GWh,Electricity,Industrial & Commercial,17310.848
S92000003,2006,Count,GWh,Electricity,All,29427.47
S92000003,2006,Count,GWh,Gas,Commercial,11878.7
S92000003,2006,Count,GWh,Gas,Domestic,34342.564
S92000003,2006,Count,GWh,Gas,Industrial,12589.646
S92000003,2006,Count,GWh,Gas,All,58810.91
S92000003,2006,Count,GWh,Manufactured Fuels,Domestic,400.265
S92000003,2006,Count,GWh,Manufactured Fuels,Industrial,868.828
S92000003,2006,Count,GWh,Manufactured Fuels,All,1269.093
S92000003,2006,Count,GWh,Petroleum Products,Agriculture,2764.025
S92000003,2006,Count,GWh,Petroleum Products,Commercial,130.903
S92000003,2006,Count,GWh,Petroleum Products,Domestic,4484.562
S92000003,2006,Count,GWh,Petroleum Products,Industrial,28013.991
S92000003,2006,Count,GWh,Petroleum Products,Public Sector,278.479
S92000003,2006,Count,GWh,Petroleum Products,Rail,596.383
S92000003,2006,Count,GWh,Petroleum Products,Road Transport,37666.171
S92000003,2006,Count,GWh,Petroleum Products,All,73934.514
S92000003,2007,Count,GWh,All,All,167121.492
S92000003,2007,Count,GWh,Bioenergy & Wastes,Domestic,581.616
S92000003,2007,Count,GWh,Bioenergy & Wastes,Road Transport,351.061
S92000003,2007,Count,GWh,Bioenergy & Wastes,All,2022.888
S92000003,2007,Count,GWh,Bioenergy & Wastes,Commercial,218.98
S92000003,2007,Count,GWh,Bioenergy & Wastes,Industrial,871.23
S92000003,2007,Count,GWh,Coal,Agriculture,4.08
S92000003,2007,Count,GWh,Coal,Commercial,7.531
S92000003,2007,Count,GWh,Coal,Domestic,626.45
S92000003,2007,Count,GWh,Coal,Industrial,1658.254
S92000003,2007,Count,GWh,Coal,Public Sector,119.64
S92000003,2007,Count,GWh,Coal,Rail,5.328
S92000003,2007,Count,GWh,Coal,All,2421.283
S92000003,2007,Count,GWh,All,Domestic,51902.162
S92000003,2007,Count,GWh,All,Industrial & Commercial,76032.533
S92000003,2007,Count,GWh,All,Transport,39186.797
S92000003,2007,Count,GWh,Electricity,Domestic,12001.334
S92000003,2007,Count,GWh,Electricity,Industrial & Commercial,16961.273
S92000003,2007,Count,GWh,Electricity,All,28962.608
S92000003,2007,Count,GWh,Gas,Commercial,12195.431
S92000003,2007,Count,GWh,Gas,Domestic,34469.343
S92000003,2007,Count,GWh,Gas,Industrial,12925.334
S92000003,2007,Count,GWh,Gas,All,59590.108
S92000003,2007,Count,GWh,Manufactured Fuels,Domestic,365.529
S92000003,2007,Count,GWh,Manufactured Fuels,Industrial,952.319
S92000003,2007,Count,GWh,Manufactured Fuels,All,1317.847
S92000003,2007,Count,GWh,Petroleum Products,Agriculture,2625.34
S92000003,2007,Count,GWh,Petroleum Products,Commercial,123.153
S92000003,2007,Count,GWh,Petroleum Products,Domestic,3857.89
S92000003,2007,Count,GWh,Petroleum Products,Industrial,27119.029
S92000003,2007,Count,GWh,Petroleum Products,Public Sector,250.939
S92000003,2007,Count,GWh,Petroleum Products,Rail,639.403
S92000003,2007,Count,GWh,Petroleum Products,Road Transport,38191.004
S92000003,2007,Count,GWh,Petroleum Products,All,72806.757
S92000003,2008,Count,GWh,All,All,165654.126
S92000003,2008,Count,GWh,Bioenergy & Wastes,Domestic,690.235
S92000003,2008,Count,GWh,Bioenergy & Wastes,Road Transport,841.499
S92000003,2008,Count,GWh,Bioenergy & Wastes,All,2654.882
S92000003,2008,Count,GWh,Bioenergy & Wastes,Commercial,225.596
S92000003,2008,Count,GWh,Bioenergy & Wastes,Industrial,897.553
S92000003,2008,Count,GWh,Coal,Agriculture,5.108
S92000003,2008,Count,GWh,Coal,Commercial,13.293
S92000003,2008,Count,GWh,Coal,Domestic,662.895
S92000003,2008,Count,GWh,Coal,Industrial,1990.389
S92000003,2008,Count,GWh,Coal,Public Sector,115.99
S92000003,2008,Count,GWh,Coal,Rail,5.328
S92000003,2008,Count,GWh,Coal,All,2793.004
S92000003,2008,Count,GWh,All,Domestic,50805.96
S92000003,2008,Count,GWh,All,Industrial & Commercial,75880.088
S92000003,2008,Count,GWh,All,Transport,38968.078
S92000003,2008,Count,GWh,Electricity,Domestic,11577.735
S92000003,2008,Count,GWh,Electricity,Industrial & Commercial,16732.488
S92000003,2008,Count,GWh,Electricity,All,28310.223
S92000003,2008,Count,GWh,Gas,Commercial,11691.748
S92000003,2008,Count,GWh,Gas,Domestic,33341.547
S92000003,2008,Count,GWh,Gas,Industrial,12391.505
S92000003,2008,Count,GWh,Gas,All,57424.8
S92000003,2008,Count,GWh,Manufactured Fuels,Domestic,431.453
S92000003,2008,Count,GWh,Manufactured Fuels,Industrial,766.586
S92000003,2008,Count,GWh,Manufactured Fuels,All,1198.039
S92000003,2008,Count,GWh,Petroleum Products,Agriculture,2566.162
S92000003,2008,Count,GWh,Petroleum Products,Commercial,114.586
S92000003,2008,Count,GWh,Petroleum Products,Domestic,4102.095
S92000003,2008,Count,GWh,Petroleum Products,Industrial,28157.852
S92000003,2008,Count,GWh,Petroleum Products,Public Sector,211.232
S92000003,2008,Count,GWh,Petroleum Products,Rail,642.361
S92000003,2008,Count,GWh,Petroleum Products,Road Transport,37478.89
S92000003,2008,Count,GWh,Petroleum Products,All,73273.178
S92000003,2009,Count,GWh,All,All,155902.912
S92000003,2009,Count,GWh,Bioenergy & Wastes,Domestic,751.954
S92000003,2009,Count,GWh,Bioenergy & Wastes,Road Transport,1026.893
S92000003,2009,Count,GWh,Bioenergy & Wastes,All,4278.509
S92000003,2009,Count,GWh,Bioenergy & Wastes,Commercial,502.083
S92000003,2009,Count,GWh,Bioenergy & Wastes,Industrial,1997.58
S92000003,2009,Count,GWh,Coal,Agriculture,0
S92000003,2009,Count,GWh,Coal,Commercial,44.804
S92000003,2009,Count,GWh,Coal,Domestic,663.521
S92000003,2009,Count,GWh,Coal,Industrial,1710.729
S92000003,2009,Count,GWh,Coal,Public Sector,121.636
S92000003,2009,Count,GWh,Coal,Rail,5.315
S92000003,2009,Count,GWh,Coal,All,2546.005
S92000003,2009,Count,GWh,All,Domestic,47905.518
S92000003,2009,Count,GWh,All,Industrial & Commercial,69707.386
S92000003,2009,Count,GWh,All,Transport,38290.008
S92000003,2009,Count,GWh,Electricity,Domestic,11434.959
S92000003,2009,Count,GWh,Electricity,Industrial & Commercial,15632.063
S92000003,2009,Count,GWh,Electricity,All,27067.021
S92000003,2009,Count,GWh,Gas,Commercial,9892.923
S92000003,2009,Count,GWh,Gas,Domestic,30730.201
S92000003,2009,Count,GWh,Gas,Industrial,10485.02
S92000003,2009,Count,GWh,Gas,All,51108.144
S92000003,2009,Count,GWh,Manufactured Fuels,Domestic,333.992
S92000003,2009,Count,GWh,Manufactured Fuels,Industrial,897.152
S92000003,2009,Count,GWh,Manufactured Fuels,All,1231.144
S92000003,2009,Count,GWh,Petroleum Products,Agriculture,2599.563
S92000003,2009,Count,GWh,Petroleum Products,Commercial,79.928
S92000003,2009,Count,GWh,Petroleum Products,Domestic,3990.892
S92000003,2009,Count,GWh,Petroleum Products,Industrial,25585.974
S92000003,2009,Count,GWh,Petroleum Products,Public Sector,157.93
S92000003,2009,Count,GWh,Petroleum Products,Rail,642.139
S92000003,2009,Count,GWh,Petroleum Products,Road Transport,36615.661
S92000003,2009,Count,GWh,Petroleum Products,All,69672.088
S92000003,2010,Count,GWh,All,All,158079.657
S92000003,2010,Count,GWh,Bioenergy & Wastes,Domestic,969.475
S92000003,2010,Count,GWh,Bioenergy & Wastes,Road Transport,1160.466
S92000003,2010,Count,GWh,Bioenergy & Wastes,All,5417.082
S92000003,2010,Count,GWh,Bioenergy & Wastes,Commercial,660.256
S92000003,2010,Count,GWh,Bioenergy & Wastes,Industrial,2626.884
S92000003,2010,Count,GWh,Coal,Agriculture,1.567
S92000003,2010,Count,GWh,Coal,Commercial,8.505
S92000003,2010,Count,GWh,Coal,Domestic,692.681
S92000003,2010,Count,GWh,Coal,Industrial,1595.773
S92000003,2010,Count,GWh,Coal,Public Sector,124.966
S92000003,2010,Count,GWh,Coal,Rail,5.367
S92000003,2010,Count,GWh,Coal,All,2428.859
S92000003,2010,Count,GWh,All,Domestic,48260.171
S92000003,2010,Count,GWh,All,Industrial & Commercial,72241.61
S92000003,2010,Count,GWh,All,Transport,37577.876
S92000003,2010,Count,GWh,Electricity,Domestic,11371.928
S92000003,2010,Count,GWh,Electricity,Industrial & Commercial,16018.794
S92000003,2010,Count,GWh,Electricity,All,27390.722
S92000003,2010,Count,GWh,Gas,Commercial,11097.871
S92000003,2010,Count,GWh,Gas,Domestic,30329.848
S92000003,2010,Count,GWh,Gas,Industrial,11762.084
S92000003,2010,Count,GWh,Gas,All,53189.802
S92000003,2010,Count,GWh,Manufactured Fuels,Domestic,374.14
S92000003,2010,Count,GWh,Manufactured Fuels,Industrial,798.681
S92000003,2010,Count,GWh,Manufactured Fuels,All,1172.821
S92000003,2010,Count,GWh,Petroleum Products,Agriculture,2622.643
S92000003,2010,Count,GWh,Petroleum Products,Commercial,88.649
S92000003,2010,Count,GWh,Petroleum Products,Domestic,4522.099
S92000003,2010,Count,GWh,Petroleum Products,Industrial,24672.317
S92000003,2010,Count,GWh,Petroleum Products,Public Sector,162.621
S92000003,2010,Count,GWh,Petroleum Products,Rail,644.367
S92000003,2010,Count,GWh,Petroleum Products,Road Transport,35767.677
S92000003,2010,Count,GWh,Petroleum Products,All,68480.371
S92000003,2011,Count,GWh,All,All,153618.463
S92000003,2011,Count,GWh,Bioenergy & Wastes,Domestic,842.252
S92000003,2011,Count,GWh,Bioenergy & Wastes,Road Transport,1067.763
S92000003,2011,Count,GWh,Bioenergy & Wastes,All,5325.448
S92000003,2011,Count,GWh,Bioenergy & Wastes,Commercial,597.741
S92000003,2011,Count,GWh,Bioenergy & Wastes,Industrial,2817.692
S92000003,2011,Count,GWh,Coal,Agriculture,1.606
S92000003,2011,Count,GWh,Coal,Commercial,13.347
