Generator type,Fuel,Year,Country,value
Major power producers,Hydro natural flow,2020,Wales,282.9755
Major power producers,Wind,2020,Wales,5195.2007
Major power producers,Solar,2020,Wales,468.7267
Major power producers,Bioenergy,2020,Wales,0
Major power producers,Other fuels,2020,Wales,0
Major power producers,Hydro pumped storage,2020,Wales,1128.3096
Major power producers,Total major power producers,2020,Wales,20069.7886
Other generators,Coal,2020,Wales,0
Other generators,Oil,2020,Wales,21.7955
Other generators,Gas,2020,Wales,617.5665
Other generators,Hydro natural flow,2020,Wales,92.3045
Other generators,Wind,2020,Wales,786.3193
Other generators,Solar,2020,Wales,594.0333
Other generators,Shoreline wave and tidal,2020,Wales,0
Other generators,Bioenergy,2020,Wales,1397.66
Other generators,Other fuels,2020,Wales,845.8725
Other generators,Total other generators,2020,Wales,4355.5516
All generating companies,Fossil fuels,2020,Wales,13633.9381
All generating companies,Coal,2020,Wales,0
All generating companies,Oil,2020,Wales,21.8764
All generating companies,Gas,2020,Wales,13612.0618
All generating companies,Nuclear,2020,Wales,0
All generating companies,Renewables,2020,Wales,8817.22
All generating companies,Hydro natural flow,2020,Wales,375.28
All generating companies,Wind,2020,Wales,5981.52
All generating companies,Solar,2020,Wales,1062.76
All generating companies,Shoreline wave and tidal,2020,Wales,0
All generating companies,Bioenergy,2020,Wales,1397.66
All generating companies,Other fuels,2020,Wales,845.8725
All generating companies,Pumped storage,2020,Wales,1128.3096
All generating companies,Total all generating companies,2020,Wales,24425.3402
Major power producers,Coal,2020,Nothern Ireland,1016.8207
Major power producers,Oil,2020,Nothern Ireland,49.5766
Major power producers,Gas,2020,Nothern Ireland,4003.599
Major power producers,Nuclear,2020,Nothern Ireland,0
Major power producers,Hydro natural flow,2020,Nothern Ireland,0
Major power producers,Wind,2020,Nothern Ireland,1133.8614
Major power producers,Solar,2020,Nothern Ireland,126.4986
Major power producers,Bioenergy,2020,Nothern Ireland,0
Major power producers,Other fuels,2020,Nothern Ireland,0
Major power producers,Hydro pumped storage,2020,Nothern Ireland,0
Major power producers,Total major power producers,2020,Nothern Ireland,6330.3564
Other generators,Coal,2020,Nothern Ireland,32.1761
Other generators,Oil,2020,Nothern Ireland,35.825
Other generators,Gas,2020,Nothern Ireland,108.3468
Other generators,Hydro natural flow,2020,Nothern Ireland,38.14
Other generators,Wind,2020,Nothern Ireland,2129.6686
Other generators,Solar,2020,Nothern Ireland,165.8414
Other generators,Shoreline wave and tidal,2020,Nothern Ireland,0
Other generators,Bioenergy,2020,Nothern Ireland,812.92
Other generators,Other fuels,2020,Nothern Ireland,17.7474
Other generators,Total other generators,2020,Nothern Ireland,3340.6654
All generating companies,Fossil fuels,2020,Nothern Ireland,5246.3443
All generating companies,Coal,2020,Nothern Ireland,1048.9968
All generating companies,Oil,2020,Nothern Ireland,85.4017
All generating companies,Gas,2020,Nothern Ireland,4111.9458
All generating companies,Nuclear,2020,Nothern Ireland,0
All generating companies,Renewables,2020,Nothern Ireland,4406.93
All generating companies,Hydro natural flow,2020,Nothern Ireland,38.14
All generating companies,Wind,2020,Nothern Ireland,3263.53
All generating companies,Solar,2020,Nothern Ireland,292.34
All generating companies,Shoreline wave and tidal,2020,Nothern Ireland,0
All generating companies,Bioenergy,2020,Nothern Ireland,812.92
All generating companies,Other fuels,2020,Nothern Ireland,17.7474
All generating companies,Pumped storage,2020,Nothern Ireland,0
All generating companies,Total all generating companies,2020,Nothern Ireland,9671.0217
Major power producers,Coal,2020,England,4436.2193
Major power producers,Oil,2020,England,340.3288
Major power producers,Gas,2020,England,78431.8354
Major power producers,Nuclear,2020,England,36927.2215
Major power producers,Hydro natural flow,2020,England,28.4814
Major power producers,Wind,2020,England,40177.8117
Major power producers,Solar,2020,England,3658.0704
Major power producers,Bioenergy,2020,England,21144.9245
Major power producers,Other fuels,2020,England,1433.19
Major power producers,Hydro pumped storage,2020,England,0
Major power producers,Total major power producers,2020,England,186578.0829
Other generators,Coal,2020,England,19.1939
Other generators,Oil,2020,England,634.2915
Other generators,Gas,2020,England,9865.5509
Other generators,Hydro natural flow,2020,England,125.2786
Other generators,Wind,2020,England,2871.1883
Other generators,Solar,2020,England,7791.9596
Other generators,Shoreline wave and tidal,2020,England,0
Other generators,Bioenergy,2020,England,13518.2055
Other generators,Other fuels,2020,England,4632.2169
Other generators,Total other generators,2020,England,39457.8853
All generating companies,Fossil fuels,2020,England,93727.4198
All generating companies,Coal,2020,England,4455.4132
All generating companies,Oil,2020,England,974.6203
All generating companies,Gas,2020,England,88297.3863
All generating companies,Nuclear,2020,England,36927.2215
All generating companies,Renewables,2020,England,89315.92
All generating companies,Hydro natural flow,2020,England,153.76
All generating companies,Wind,2020,England,43049
All generating companies,Solar,2020,England,11450.03
All generating companies,Shoreline wave and tidal,2020,England,0
All generating companies,Bioenergy,2020,England,34663.13
All generating companies,Other fuels,2020,England,6065.4069
All generating companies,Pumped storage,2020,England,0
All generating companies,Total all generating companies,2020,England,226035.9682
